token	pos	lemma
./macedo1844.txt:cumprimento	NOM	cumprimento
./macedo1844.txt:momento	NOM	momento
./macedo1844.txt:juramento	NOM	juramento
./macedo1844.txt:juramento	NOM	juramento
./macedo1844.txt:momento	NOM	momento
./macedo1844.txt:reconhecimento	NOM	reconhecimento
./macedo1844.txt:casamento	NOM	casamento
./macedo1878.txt:momento	NOM	momento
./macedo1878.txt:ressentimento	NOM	ressentimento
./macedo1878.txt:merecimento	NOM	merecimento
./macedo1878.txt:monumento	NOM	monumento
./macedo1878.txt:nascimento	NOM	nascimento
./macedo1878.txt:cruzamento	NOM	cruzamento
./macedo1878.txt:tratamento	NOM	tratamento
./macedo1878.txt:pavimento	NOM	pavimento
./macedo1878.txt:tormento	NOM	tormento
./macedo1878.txt:momento	NOM	momento
./macedo1878.txt:tormento	NOM	tormento
./macedo1878.txt:Casamento	NOM	casamento
./macedo1878.txt:desapontamento	NOM	desapontamento
./macedo1878.txt:rompimento	NOM	rompimento
./macedo1878.txt:desmerecimento	NOM	desmerecimento
./macedo1878.txt:reconhecimento	NOM	reconhecimento
./macedo1878.txt:casamento	NOM	casamento
./macedo1878.txt:casamento	NOM	casamento
./macedo1878.txt:melhoramento	NOM	melhoramento
./macedo1878.txt:recuamento	NOM	<unknown>
./macedo1878.txt:merecimento	NOM	merecimento
./macedo1878.txt:casamento	NOM	casamento
./macedo1878.txt:casamento	NOM	casamento
./macedo1878.txt:casamento	NOM	casamento
./macedo1878.txt:casamento	NOM	casamento
./macedo1878.txt:casamento	NOM	casamento
./macedo1878.txt:prolongamento	NOM	prolongamento
./macedo1878.txt:encruzamento	NOM	<unknown>
./macedo1878.txt:melhoramento	NOM	melhoramento
./macedo1878.txt:melhoramento	NOM	melhoramento
./macedo1878.txt:acanhamento	NOM	acanhamento
./macedo1878.txt:casamento	NOM	casamento
./macedo1878.txt:ciumento	ADJ	ciumento
./macedo1878.txt:tormento	NOM	tormento
./macedo1878.txt:oferecimento	NOM	oferecimento
./macedo1878.txt:pensamento	NOM	pensamento
./macedo1878.txt:ferimento	NOM	ferimento
./macedo1878.txt:regimento	NOM	regimento
./macedo1878.txt:procedimento	NOM	procedimento
./macedo1878.txt:esquecimento	NOM	esquecimento
./macedo1878.txt:merecimento	NOM	merecimento
./macedo1878.txt:desaparecimento	NOM	desaparecimento
./macedo1878.txt:conhecimento	NOM	conhecimento
./macedo1878.txt:encruzamento	NOM	<unknown>
./macedo1878.txt:prolongamento	NOM	prolongamento
./macedo1878.txt:lançamento	NOM	lançamento
./macedo1878.txt:prolongamento	NOM	prolongamento
./macedo1878.txt:florescimento	NOM	florescimento
./macedo1878.txt:melhoramento	NOM	melhoramento
./macedo1878.txt:banimento	NOM	banimento
./macedo1878.txt:pavimento	NOM	pavimento
./macedo1878.txt:oferecimento	NOM	oferecimento
./macedo1878.txt:resfriamento	NOM	resfriamento
./macedo1878.txt:desapontamento	NOM	desapontamento
./macedo1878.txt:ajuntamento	NOM	ajuntamento
./macedo1878.txt:encantamento	NOM	encantamento
./macedo1878.txt:pagamento	NOM	pagamento
./macedo1878.txt:ciumento	ADJ	ciumento
./macedo1878.txt:tratamento	NOM	tratamento
./macedo1878.txt:pagamento	NOM	pagamento
./macedo1878.txt:andamento	NOM	andamento
./macedo1878.txt:tormento	NOM	tormento
./macedo1878.txt:procedimento	NOM	procedimento
./macedo1878.txt:casamento	NOM	casamento
./macedo1878.txt:sentimento	NOM	sentimento
./macedo1878.txt:sentimento	NOM	sentimento
./macedo1878.txt:cumprimento	NOM	cumprimento
./macedo1878.txt:pronunciamento	NOM	pronunciamento
./macedo1878.txt:conhecimento	NOM	conhecimento
./macedo1878.txt:argumento	NOM	argumento
./macedo1878.txt:intrometimento	NOM	intrometimento
./macedo1878.txt:testamento	NOM	testamento
./macedo1878.txt:testamento	NOM	testamento
./macedo1878.txt:nascimento	NOM	nascimento
./macedo1878.txt:embelezamento	NOM	embelezamento
./macedo1878.txt:cumprimento	NOM	cumprimento
./macedo1878.txt:casamento	NOM	casamento
./macedo1878.txt:oferecimento	NOM	oferecimento
./macedo1878.txt:merecimento	NOM	merecimento
./macedo1878.txt:merecimento	NOM	merecimento
./macedo1878.txt:florescimento	NOM	florescimento
./macedo1878.txt:monumento	NOM	monumento
./macedo1878.txt:casamento	NOM	casamento
./macedo1878.txt:encantamento	NOM	encantamento
./macedo1878.txt:florescimento	NOM	florescimento
./macedo1878.txt:florescimento	NOM	florescimento
./macedo1878.txt:encantamento	NOM	encantamento
./macedo1878.txt:esbanjamento	NOM	esbanjamento
./macedo1878.txt:aborrecimento	NOM	aborrecimento
./macedo1878.txt:estabelecimento	NOM	estabelecimento
./macedo1878.txt:procedimento	NOM	procedimento
./macedo1878.txt:tratamento	NOM	tratamento
./macedo1878.txt:aborrecimento	NOM	aborrecimento
./macedo1878.txt:recebimento	NOM	recebimento
./macedo1878.txt:desenvolvimento	NOM	desenvolvimento
./macedo1878.txt:esquecimento	NOM	esquecimento
./macedo1878.txt:conhecimento	NOM	conhecimento
./macedo1878.txt:tratamento	NOM	tratamento
./macedo1878.txt:estabelecimento	NOM	estabelecimento
./macedo1878.txt:nascimento	NOM	nascimento
./macedo1878.txt:estabelecimento	NOM	estabelecimento
./macedo1878.txt:acompanhamento	NOM	acompanhamento
./macedo1878.txt:pavimento	NOM	pavimento
./macedo1878.txt:estabelecimento	NOM	estabelecimento
./macedo1878.txt:fundamento	NOM	fundamento
./macedo1878.txt:nascimento	NOM	nascimento
./macedo1878.txt:estabelecimento	NOM	estabelecimento
./macedo1878.txt:pavimento	NOM	pavimento
./macedo1878.txt:nascimento	NOM	nascimento
./macedo1878.txt:aperfeiçoamento	NOM	aperfeiçoamento
./macedo1878.txt:casamento	NOM	casamento
./macedo1878.txt:encruzamento	NOM	<unknown>
./macedo1878.txt:conhecimento	NOM	conhecimento
./macedo1878.txt:desvanecimento	NOM	desvanecimento
./macedo1878.txt:regulamento	NOM	regulamento
./macedo1878.txt:melhoramento	NOM	melhoramento
./macedo1878.txt:juramento	NOM	juramento
./macedo1878.txt:florescimento	NOM	florescimento
./macedo1878.txt:florescimento	NOM	florescimento
./macedo1878.txt:reconhecimento	NOM	reconhecimento
./macedo1878.txt:florescimento	NOM	florescimento
./macedo1878.txt:casamento	NOM	casamento
./macedo1878.txt:momento	NOM	momento
./macedo1878.txt:casamento	NOM	casamento
./macedo1878.txt:saimento	NOM	saimento
./macedo1878.txt:melhoramento	NOM	melhoramento
./macedo1878.txt:desapontamento	NOM	desapontamento
./macedo1878.txt:passamento	NOM	passamento
./macedo1878.txt:recebimento	NOM	recebimento
./macedo1878.txt:florescimento	NOM	florescimento
./macedo1878.txt:merecimento	NOM	merecimento
./macedo1878.txt:desenfreamento	NOM	<unknown>
./macedo1878.txt:casamento	NOM	casamento
./macedo1878.txt:casamento	NOM	casamento
./macedo1878.txt:casamento	NOM	casamento
./macedo1878.txt:isolamento	NOM	isolamento
./macedo1878.txt:sentimento	NOM	sentimento
./macedo1878.txt:sentimento	NOM	sentimento
./macedo1878.txt:cumprimento	NOM	cumprimento
./macedo1878.txt:cumprimento	NOM	cumprimento
./macedo1878.txt:momento	NOM	momento
./macedo1878.txt:emprazamento	NOM	emprazamento
./macedo1878.txt:pavimento	NOM	pavimento
./macedo1878.txt:momento	NOM	momento
./macedo1878.txt:transviamento	NOM	<unknown>
./macedo1878.txt:ciumento	ADJ	ciumento
./macedo1878.txt:conhecimento	NOM	conhecimento
./macedo1878.txt:comprometimento	NOM	comprometimento
./macedo1878.txt:momento	NOM	momento
./macedo1878.txt:merecimento	NOM	merecimento
./macedo1878.txt:parlamento	NOM	parlamento
./macedo1878.txt:testamento	NOM	testamento
./macedo1878.txt:pavimento	NOM	pavimento
./macedo1878.txt:aumento	NOM	aumento
./macedo1878.txt:estabelecimento	NOM	estabelecimento
./macedo1878.txt:conhecimento	NOM	conhecimento
./macedo1878.txt:casamento	NOM	casamento
./macedo1878.txt:esquecimento	NOM	esquecimento
./macedo1878.txt:reconhecimento	NOM	reconhecimento
./macedo1878.txt:estabelecimento	NOM	estabelecimento
./macedo1878.txt:pronunciamento	NOM	pronunciamento
./macedo1878.txt:recrutamento	NOM	recrutamento
./macedo1878.txt:florescimento	NOM	florescimento
./macedo1878.txt:comprimento	NOM	comprimento
./macedo1878.txt:comprimento	NOM	comprimento
./macedo1878.txt:comprimento	NOM	comprimento
./macedo1878.txt:comprimento	NOM	comprimento
./macedo1878.txt:tratamento	NOM	tratamento
./macedo1878.txt:comprimento	NOM	comprimento
./macedo1878.txt:comprometimento	NOM	comprometimento
./macedo1878.txt:movimento	NOM	movimento
./macedo1878.txt:estabelecimento	NOM	estabelecimento
./macedo1878.txt:movimento	NOM	movimento
./macedo1878.txt:aumento	NOM	aumento
./macedo1878.txt:momento	NOM	momento
./machado1876.txt:falecimento	NOM	falecimento
./machado1876.txt:testamento	NOM	testamento
./machado1876.txt:testamento	NOM	testamento
./machado1876.txt:testamento	NOM	testamento
./machado1876.txt:cumprimento	NOM	cumprimento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:momento	NOM	momento
./machado1876.txt:testamento	NOM	testamento
./machado1876.txt:reconhecimento	NOM	reconhecimento
./machado1876.txt:reconhecimento	NOM	reconhecimento
./machado1876.txt:reconhecimento	NOM	reconhecimento
./machado1876.txt:constrangimento	NOM	constrangimento
./machado1876.txt:ressentimento	NOM	ressentimento
./machado1876.txt:procedimento	NOM	procedimento
./machado1876.txt:elemento	NOM	elemento
./machado1876.txt:cumprimento	NOM	cumprimento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:assentimento	NOM	assentimento
./machado1876.txt:acanhamento	NOM	acanhamento
./machado1876.txt:acanhamento	NOM	acanhamento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:oferecimento	NOM	oferecimento
./machado1876.txt:complemento	NOM	complemento
./machado1876.txt:elemento	NOM	elemento
./machado1876.txt:elemento	NOM	elemento
./machado1876.txt:procedimento	NOM	procedimento
./machado1876.txt:momento	NOM	momento
./machado1876.txt:procedimento	NOM	procedimento
./machado1876.txt:temperamento	NOM	temperamento
./machado1876.txt:acontecimento	NOM	acontecimento
./machado1876.txt:nascimento	NOM	nascimento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:movimento	NOM	movimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:dissentimento	NOM	dissentimento
./machado1876.txt:contentamento	NOM	contentamento
./machado1876.txt:agradecimento	NOM	agradecimento
./machado1876.txt:movimento	NOM	movimento
./machado1876.txt:movimento	NOM	movimento
./machado1876.txt:momento	NOM	momento
./machado1876.txt:pensamento	NOM	pensamento
./machado1876.txt:movimento	NOM	movimento
./machado1876.txt:aborrecimento	NOM	aborrecimento
./machado1876.txt:aborrecimento	NOM	aborrecimento
./machado1876.txt:temperamento	NOM	temperamento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:temperamento	NOM	temperamento
./machado1876.txt:consentimento	NOM	consentimento
./machado1876.txt:dissentimento	NOM	dissentimento
./machado1876.txt:assentimento	NOM	assentimento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:momento	NOM	momento
./machado1876.txt:tratamento	NOM	tratamento
./machado1876.txt:alimento	NOM	alimento
./machado1876.txt:abatimento	NOM	abatimento
./machado1876.txt:acanhamento	NOM	acanhamento
./machado1876.txt:movimento	NOM	movimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:cumprimento	NOM	cumprimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:temperamento	NOM	temperamento
./machado1876.txt:movimento	NOM	movimento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:constrangimento	NOM	constrangimento
./machado1876.txt:nascimento	NOM	nascimento
./machado1876.txt:pensamento	NOM	pensamento
./machado1876.txt:procedimento	NOM	procedimento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:movimento	NOM	movimento
./machado1876.txt:acontecimento	NOM	acontecimento
./machado1876.txt:consentimento	NOM	consentimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:pensamento	NOM	pensamento
./machado1876.txt:recolhimento	NOM	recolhimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:procedimento	NOM	procedimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:momento	NOM	momento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:reconhecimento	NOM	reconhecimento
./machado1876.txt:cumprimento	NOM	cumprimento
./machado1876.txt:movimento	NOM	movimento
./machado1876.txt:esquecimento	NOM	esquecimento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:instrumento	NOM	instrumento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:momento	NOM	momento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:pensamento	NOM	pensamento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:consentimento	NOM	consentimento
./machado1876.txt:agradecimento	NOM	agradecimento
./machado1876.txt:firmamento	NOM	firmamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:consentimento	NOM	consentimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:consentimento	NOM	consentimento
./machado1876.txt:argumento	NOM	argumento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:momento	NOM	momento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:momento	NOM	momento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:pensamento	NOM	pensamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:contentamento	NOM	contentamento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:medicamento	NOM	medicamento
./machado1876.txt:oferecimento	NOM	oferecimento
./machado1876.txt:medicamento	NOM	medicamentar
./machado1876.txt:contentamento	NOM	contentamento
./machado1876.txt:assentimento	NOM	assentimento
./machado1876.txt:cumprimento	NOM	cumprimento
./machado1876.txt:agradecimento	NOM	agradecimento
./machado1876.txt:argumento	NOM	argumento
./machado1876.txt:momento	NOM	momento
./machado1876.txt:movimento	NOM	movimento
./machado1876.txt:abatimento	NOM	abatimento
./machado1876.txt:acontecimento	NOM	acontecimento
./machado1876.txt:acontecimento	NOM	acontecimento
./machado1876.txt:momento	NOM	momento
./machado1876.txt:momento	NOM	momento
./machado1876.txt:atordoamento	NOM	atordoamento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:procedimento	NOM	procedimento
./machado1876.txt:abatimento	NOM	abatimento
./machado1876.txt:esquecimento	NOM	esquecimento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:momento	NOM	momento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:desconhecimento	NOM	desconhecimento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:procedimento	NOM	procedimento
./machado1876.txt:saimento	NOM	saimento
./machado1876.txt:movimento	NOM	movimento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:rompimento	NOM	rompimento
./machado1876.txt:movimento	NOM	movimento
./machado1876.txt:pensamento	NOM	pensamento
./machado1876.txt:reconhecimento	NOM	reconhecimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:contentamento	NOM	contentamento
./machado1876.txt:argumento	NOM	argumento
./machado1876.txt:ressentimento	NOM	ressentimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:acontecimento	NOM	acontecimento
./machado1876.txt:momento	NOM	momento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:movimento	NOM	movimento
./machado1876.txt:procedimento	NOM	procedimento
./machado1876.txt:esquecimento	NOM	esquecimento
./machado1876.txt:movimento	NOM	movimento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:testamento	NOM	testamento
./machado1876.txt:documento	NOM	documento
./machado1876.txt:reconhecimento	NOM	reconhecimento
./machado1876.txt:reconhecimento	NOM	reconhecimento
./machado1876.txt:instrumento	NOM	instrumento
./machado1876.txt:instrumento	NOM	instrumento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:assentimento	NOM	assentimento
./machado1876.txt:desprendimento	NOM	desprendimento
./machado1876.txt:ressentimento	NOM	ressentimento
./machado1876.txt:nascimento	NOM	nascimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:arrependimento	NOM	arrependimento
./machado1876.txt:casamento	NOM	casamento
./machado1876.txt:esquecimento	NOM	esquecimento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:acontecimento	NOM	acontecimento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:pensamento	NOM	pensamento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:sentimento	NOM	sentimento
./machado1876.txt:movimento	NOM	movimento
./machado1876.txt:momento	NOM	momento
./machado1878.txt:momento	NOM	momento
./machado1878.txt:temperamento	NOM	temperamento
./machado1878.txt:atrevimento	NOM	atrevimento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:agradecimento	NOM	agradecimento
./machado1878.txt:movimento	NOM	movimento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:instrumento	NOM	instrumento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:movimento	NOM	movimento
./machado1878.txt:momento	NOM	momento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:assentimento	NOM	assentimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:momento	NOM	momento
./machado1878.txt:momento	NOM	momento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:constrangimento	NOM	constrangimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:pavimento	NOM	pavimento
./machado1878.txt:movimento	NOM	movimento
./machado1878.txt:procedimento	NOM	procedimento
./machado1878.txt:ressentimento	NOM	ressentimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:dissentimento	NOM	dissentimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:arrependimento	NOM	arrependimento
./machado1878.txt:momento	NOM	momento
./machado1878.txt:momento	NOM	momento
./machado1878.txt:movimento	NOM	movimento
./machado1878.txt:acampamento	NOM	acampamento
./machado1878.txt:retraimento	NOM	retraimento
./machado1878.txt:acampamento	NOM	acampamento
./machado1878.txt:acampamento	NOM	acampamento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:alimento	NOM	alimento
./machado1878.txt:comportamento	NOM	comportamento
./machado1878.txt:abatimento	NOM	abatimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:movimento	NOM	movimento
./machado1878.txt:abatimento	NOM	abatimento
./machado1878.txt:acontecimento	NOM	acontecimento
./machado1878.txt:abatimento	NOM	abatimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:consentimento	NOM	consentimento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:agradecimento	NOM	agradecimento
./machado1878.txt:abatimento	NOM	abatimento
./machado1878.txt:contentamento	NOM	contentamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:momento	NOM	momento
./machado1878.txt:momento	NOM	momento
./machado1878.txt:procedimento	NOM	procedimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:movimento	NOM	movimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:cumprimento	NOM	cumprimento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:estouvamento	NOM	estouvamento
./machado1878.txt:movimento	NOM	movimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:acanhamento	NOM	acanhamento
./machado1878.txt:momento	NOM	momento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:assentimento	NOM	assentimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:movimento	NOM	movimento
./machado1878.txt:procedimento	NOM	procedimento
./machado1878.txt:constrangimento	NOM	constrangimento
./machado1878.txt:constrangimento	NOM	constrangimento
./machado1878.txt:procedimento	NOM	procedimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:tratamento	NOM	tratamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:padecimento	NOM	padecimento
./machado1878.txt:procedimento	NOM	procedimento
./machado1878.txt:cumprimento	NOM	cumprimento
./machado1878.txt:procedimento	NOM	procedimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:mandamento	NOM	mandamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:ressentimento	NOM	ressentimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:conhecimento	NOM	conhecimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:fornecimento	NOM	fornecimento
./machado1878.txt:fundamento	NOM	fundamento
./machado1878.txt:momento	NOM	momento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:movimento	NOM	movimento
./machado1878.txt:juramento	NOM	juramento
./machado1878.txt:juramento	NOM	juramento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:nascimento	NOM	nascimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:momento	NOM	momento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:movimento	NOM	movimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:momento	NOM	momento
./machado1878.txt:momento	NOM	momento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:movimento	NOM	movimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:movimento	NOM	movimento
./machado1878.txt:juramento	NOM	juramento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:abatimento	NOM	abatimento
./machado1878.txt:acanhamento	NOM	acanhamento
./machado1878.txt:procedimento	NOM	procedimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:constrangimento	NOM	constrangimento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:constrangimento	NOM	constrangimento
./machado1878.txt:assentimento	NOM	assentimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:contentamento	NOM	contentamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:momento	NOM	momento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:abatimento	NOM	abatimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:constrangimento	NOM	constrangimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:abatimento	NOM	abatimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:acontecimento	NOM	acontecimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:movimento	NOM	movimento
./machado1878.txt:procedimento	NOM	procedimento
./machado1878.txt:fundamento	NOM	fundamento
./machado1878.txt:momento	NOM	momento
./machado1878.txt:pressentimento	NOM	pressentimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:procedimento	NOM	procedimento
./machado1878.txt:momento	NOM	momento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:abatimento	NOM	abatimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:abatimento	NOM	abatimento
./machado1878.txt:fundamento	NOM	fundamento
./machado1878.txt:procedimento	NOM	procedimento
./machado1878.txt:pensamento	NOM	pensamento
./machado1878.txt:atordoamento	NOM	atordoamento
./machado1878.txt:momento	NOM	momento
./machado1878.txt:abatimento	NOM	abatimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:Casamento	NOM	casamento
./machado1878.txt:sentimento	NOM	sentimento
./machado1878.txt:casamento	NOM	casamento
./machado1878.txt:isolamento	NOM	isolamento
./machado1878.txt:acontecimento	NOM	acontecimento
